Product_id,Sales_USD,quantity,Price_USD,COGS_USD,Date_Time,Account_id,Gross_Profit,Profit_Margin,Product_Family,Product_Family_Id,Product_Group,Product_Group_id,Product_Name,Product_Name_id,Product_Size,Produt_Type,country_code,Account,Master_id,latitude2,longitude,country2,Postal_code,street_name,Street_number
2421,14763.96,232.12,63.60485956,5300.26164,2022-09-05,1880-77553-000-493,9463.698359999999,64.1,Ranunculaceae,1155,Arizona Mousetail,3777,Vinca herbacea Waldst. & Kit.,2421,Medium,Indoor,CO,Murazik and Sons,1741,10.898923,-74.883823,Colombia,82007,Londonderry,7
2593,18615.37,727.07,25.60327066,10219.83813,2022-07-02,1084-70324-283,8395.531869999999,45.099999999999994,Caliciaceae,1033,Soot Lichen,3225,Clematis orientalis L.,2593,Medium,Outdoor,CN,Thiel-Lang,1254,24.265926,116.081656,China,0,Talisman,3
2735,7523.5,212.27,35.44306779,3114.729,2022-02-05,2227-3515-419,4408.771000000001,58.60000000000001,Fagaceae,1067,Bur Oak,3436,Lasthenia leptalea (A. Gray) Ornduff,2735,Large,Landscape,SE,"Homenick, Johnson and Kris",1638,62.3946271,17.2842162,Sweden,851 78,Northview,835
2790,10976.08,381.53,28.76858963,6717.36096,2023-02-20,1469-73179-4,4258.71904,38.800000000000004,Asteraceae,1020,Texas Aster,3140,Sanguisorba minor Scop.,2790,Large,Outdoor,US,Fay Inc,1197,41.1399814,-104.8202462,United States,82007,Dahle,8528
2533,17471.42,992.59,17.60184971,14833.23558,2022-05-06,1337-28300-000-8895,2638.1844199999978,15.099999999999989,Brassicaceae,1027,Lyrate Rockcress,3194,Salvia longistyla Benth.,2533,Medium,Landscape,PT,Monahan-Bernier,2422,38.402951,-28.080155,Portugal,9930-025,Commercial,64433
2533,5486.57,501.18,10.94730436,1805.08153,2022-11-14,1443-3070-063-70979,3681.48847,67.10000000000001,Brassicaceae,1027,Lyrate Rockcress,3194,Salvia longistyla Benth.,2533,Medium,Landscape,TH,"Lubowitz, Von and Lind",1454,16.961392,102.2728739,Thailand,39180,Johnson,638
2948,11557.0,639.93,18.05978779,3860.038,2023-08-28,1930-94174 CEDEX-3,7696.9619999999995,66.6,Dicranaceae,1055,Schimper's Campylopus Moss,3330,Elymus pendulina (Nevski) Tzvel.,2948,Small,Outdoor,BR,Hickle Group,1280,-24.068741,-46.6512239,Brazil,11730-000,Jenifer,42
2591,19986.15,576.38,34.67530102,11911.7454,2022-01-18,1359--26,8074.404600000002,40.400000000000006,Poaceae,1140,Bosc's Panicgrass,3666,Heterotheca oregona (Nutt.) Shinners var. oregona,2591,Large,Outdoor,FR,Gerlach Group,1015,50.4217341,2.8830762,France,62247 CEDEX,Esch,51956
2417,14323.51,823.64,17.39049828,8765.98812,2023-06-21,2135-62021-55,5557.52188,38.800000000000004,Boraginaceae,1025,Siberian Sea Rosemary,3179,Eriogonum heermannii Durand & Hilg. var. heermannii,2417,Small,Landscape,NO,"Monahan, Weber and Weimann",1721,59.8436248,10.790337,Norway,1257,Petterle,130
2686,11507.44,730.06,15.76232091,9769.81656,2022-08-16,2588-2760-040-8,1737.6234400000012,15.10000000000001,Juncaceae,1090,Elliott's Rush,3487,Cornus sericea L. ssp. sericea,2686,Medium,Landscape,JP,"Goyette, Kozey and Little",1332,35.3179014,136.9037455,Japan,480-0132,Ronald Regan,600
2067,16249.05,41.66,390.0396063,7620.80445,2023-12-19,2587-330 02-2006,8628.24555,53.1,Iridaceae,1088,Wild Iris,3484,Thelotrema lepadinum (Ach.) Ach.,2067,Small,Landscape,PH,Ratke-Connelly,1471,8.5015747,117.3557854,Philippines,5306,Artisan,171
2887,6257.08,764.28,8.186894855,2452.77536,2024-01-27,1528-70820-5,3804.30464,60.8,Fabaceae,1066,Twoflower Rattlebox,3428,Saxifraga caespitosa L. ssp. subgemmifera Engl. & Irmsch.,2887,Medium,Indoor,CN,Buckridge LLC,2498,31.918232,119.976948,China,0,Westerfield,3
2785,19338.74,343.55,56.2909038,15490.33074,2023-09-22,1143-41355 CEDEX-482,3848.409260000002,19.90000000000001,Rhamnaceae,1157,Sharp-tooth Buckthorn,3793,Polemonium eximium Greene,2785,Medium,Indoor,CN,McDermott-Turcotte,2386,32.165,108.8822222,China,0,Longview,85
2748,18370.61,845.92,21.71672262,13079.87432,2023-08-04,2231--9,5290.73568,28.799999999999997,Umbilicariaceae,1185,Crusty Navel Lichen,3919,Ancistrocactus scheeri (Salm-Dyck) Britton & Rose,2748,Large,Outdoor,CN,Cremin-Borer,2231,22.9550072,113.0126011,China,0,Golf Course,9
2256,9917.29,809.66,12.24870933,3024.77345,2022-11-17,1699-4620-787-719,6892.51655,69.5,Oleaceae,1121,Privet,3595,Parmotrema dominicanum (Vain.) Hale,2256,Large,Indoor,CN,Connelly LLC,1509,31.231121,121.466039,China,0,Fieldstone,1
2232,16298.34,230.98,70.56169365,5476.24224,2022-05-21,1985-416 70-40958,10822.09776,66.4,Brassicaceae,1027,Fewflower Draba,3189,Scleria pauciflora Muhl. ex Willd. var. curtissii (Britton) Fairey,2232,Medium,Landscape,NO,Jacobson Group,1986,60.3475308,5.3728746,Norway,5098,Butternut,94
2914,13915.25,694.21,20.0447271,12398.48775,2023-04-05,1537-60901-7,1516.7622499999998,10.899999999999999,Fabaceae,1066,Candelabra Wattle,3379,Symphyotrichum walteri (Alexander) G.L. Nesom,2914,Large,Outdoor,CR,Cole Inc,1537,9.477773,-84.2662901,Costa Rica,60901,Oak,7
2724,19589.81,326.76,59.95167707,15573.89895,2024-02-19,1298-38051 CEDEX 9-39,4015.9110500000006,20.5,Fagaceae,1067,Bur Oak,3436,Rudbeckia scabrifolia L.E. Brown,2724,Small,Indoor,BR,Smitham-Collier,1006,-4.6138241,-44.9833395,Brazil,65712-000,Delladonna,5490
2064,15285.75,401.42,38.07919386,8682.306,2023-01-03,2162-789 85-67,6603.4439999999995,43.2,Lamiaceae,1091,Feather River Monardella,3494,Eleocharis baldwinii (Torr.) Chapm.,2064,Large,Landscape,ES,"Reinger, Mills and McKenzie",1069,28.4391484,-16.2845785,Spain,38110,Haas,800
2648,7499.21,510.3,14.69568881,4409.53548,2023-07-14,1485-08940-000-4644,3089.6745200000005,41.20000000000001,Polemoniaceae,1141,Grayleaf Phlox,3725,Euphorbia pulcherrima Willd. ex Klotzsch,2648,Medium,Landscape,AS,"Weissnat, Braun and Gibson",1605,-14.3377247,-170.7810162,American Samoa,96799,Marcy,4791
2089,11301.0,418.66,26.99326422,7628.175,2024-03-01,2531--5,3672.825,32.5,Chenopodiaceae,1041,Fremont's Goosefoot,3264,Dioscorea dumetorum (Kunth) Pax,2089,Small,Outdoor,US,"Volkman, Funk and West",2069,21.3488387,-157.9435603,United States,96835,Holmberg,43574
2870,8241.82,163.06,50.54470747,4178.60274,2024-03-12,2321-2419-92552,4063.2172599999994,49.3,Asteraceae,1020,Goatsbeard,3090,Elatine triandra Schkuhr,2870,Small,Indoor,CN,"McLaughlin, Streich and Fahey",2523,41.5220136,111.7047656,China,0,Jenna,9082
2031,8474.71,199.06,42.57364614,6398.40605,2023-05-14,1281-4730-220-9701,2076.3039499999995,24.499999999999996,Cyperaceae,1053,Sedge,3319,Phlox drummondii Hook.,2031,Small,Indoor,US,Crist LLC,1678,39.0345609,-94.5521274,United States,64130,Alpine,7
2814,18545.56,77.25,240.0719741,10107.3302,2023-08-18,2193--1413,8438.229800000001,45.5,Pottiaceae,1149,Hornschuch's Molendoa Moss,3764,Lupinus arizonicus (S. Watson) S. Watson ssp. sonorensis Christian & D. Dunn,2814,Large,Landscape,CA,Mann Group,2192,53.36678,-104.00092,Canada,V9B,School,9949
2140,14783.28,109.48,135.0317866,9683.0484,2023-01-15,1575-T4H-9,5100.231600000001,34.5,Campanulaceae,1035,Jasione,3229,Caloncoba Gilg,2140,Medium,Landscape,CZ,"Carter, Greenfelder and Stamm",1544,49.4259425,17.5920528,Czech Republic,751 14,Warner,4879
2962,17573.27,930.67,18.88238581,10737.26797,2023-06-06,1903--6,6836.00203,38.9,Ranunculaceae,1155,Carolina Larkspur,3778,Monolopia gracilens A. Gray,2962,Small,Outdoor,CN,"Schiller, Cummerata and Mayert",2164,38.067932,111.797083,China,0,Fordem,29
2704,19017.5,317.04,59.98454454,15156.9475,2022-11-26,1104-4508-942,3860.5525,20.299999999999997,Liliaceae,1098,Lilyturf,3528,Aspicilia contigua (Lynge) J.W. Thomson,2704,Small,Landscape,PL,Bailey LLC,1374,49.9851242,19.3263098,Poland,32-607,Eastwood,72824
2935,17058.47,28.39,600.8619232,8853.34593,2022-12-06,2108-4323-31449,8205.124070000002,48.1,Cyperaceae,1053,Naked Sedge,3315,Erythronium albidum Nutt.,2935,Small,Indoor,ET,Cummerata-McDermott,1382,9.7986027,38.4271461,Ethiopia,0,Emmet,9271
2773,10585.31,902.45,11.72952518,4255.29462,2023-12-31,2126--35868,6330.01538,59.8,Parmeliaceae,1129,Duplicate Tube Lichen,3634,Atriplex sibirica L.,2773,Large,Outdoor,CA,Quitzon and Sons,2251,49.18306,-119.5524,Canada,E5L,Elka,4626
2808,15832.04,939.38,16.85371202,10765.7872,2022-09-13,1168-137 24-56,5066.2528,32.0,Asteraceae,1020,California Helianthella,3063,Achillea ptarmica L.,2808,Small,Landscape,CA,"Jacobson, Koch and Emmerich",2456,50.2536,-96.06116,Canada,H4S,Talmadge,6935
2710,18426.38,11.15,1652.590135,10152.93538,2022-08-19,1051-65215-000-361,8273.44462,44.9,Piperaceae,1136,Higuillo,3653,Lotus denticulatus (E. Drew) Greene,2710,Medium,Landscape,PL,Abbott and Sons,1832,53.1406245,17.1259608,Poland,89-340,Rockefeller,79
2035,16229.06,461.07,35.19869,8731.23428,2023-01-01,2558-3070-605-8,7497.825719999999,46.199999999999996,Grimmiaceae,1076,Grimmia Dry Rock Moss,3457,Oxytropis arctica R. Br.,2035,Small,Outdoor,PT,"Ankunding, Ward and Nitzsche",2558,40.4423844,-8.6946024,Portugal,3070-605,Mandrake,8
2965,16239.95,408.41,39.76384026,12521.00145,2023-12-25,2512-66276-7013,3718.948550000001,22.900000000000002,Marantaceae,1108,Thaumatococcus,3563,Potentilla hippiana Lehm.,2965,Medium,Indoor,PH,"Torphy, Wuckert and Lueilwitz",2457,15.0929667,120.6560529,Philippines,5513,John Wall,5
2657,12460.61,274.31,45.42528526,10342.3063,2022-02-27,2391-24118-190,2118.3037000000004,17.0,Parmeliaceae,1129,Parmotrema Lichen,3642,Ligustrum L.,2657,Small,Landscape,CZ,Ferry-Johnson,2615,49.6933676,14.0095887,Czech Republic,261 01,Hoard,3046
2381,18939.22,652.14,29.0416475,8655.22354,2022-12-14,1197--235,10283.99646,54.29999999999999,Cyperaceae,1053,Pine Barren Beaksedge,3316,Pleurothallis domingensis Cogn.,2381,Large,Landscape,CN,Ferry-Oberbrunner,2122,33.157445,106.834805,China,0,Corben,11663
2779,13949.1,437.82,31.86035357,11870.6841,2023-07-26,1854-V3B-790,2078.4159,14.899999999999999,Malpighiaceae,1106,Cafe Falso,3554,Centaurea uniflora Turra ssp. nervosa (Willd.) Bonnier & Layens,2779,Large,Outdoor,VN,Leffler-Runte,2087,10.9667039,107.0303221,Vietnam,0,Declaration,284
2784,7970.41,161.41,49.37990211,3570.74368,2023-02-09,2477-118 92-36186,4399.66632,55.2,Berberidaceae,1022,California Barberry,3158,Symphyotrichum oolentangiense (Riddell) G.L. Nesom var. oolentangiense,2784,Small,Landscape,CN,"Barrows, Kuhic and Watsica",2195,40.634244,108.893327,China,0,Nobel,27
2640,12780.51,602.12,21.22585199,7463.81784,2024-03-04,1907--9,5316.6921600000005,41.6,Boraginaceae,1025,Onosma,3174,Monotropa hypopitys L.,2640,Small,Indoor,CN,"Rutherford, Ebert and Treutel",1960,35.319084,114.540858,China,0,Huxley,7113
2107,14402.01,152.27,94.58205819,12904.20096,2022-05-26,2102--72591,1497.80904,10.4,Orchidaceae,1125,Wullschlaegelia,3621,Viola lanceolata L. ssp. lanceolata,2107,Large,Indoor,GR,"Spencer, Ondricka and Mueller",1513,37.401244,22.1364871,Greece,0,Mosinee,1316
29501,17632.04,62.48,282.2029449,14669.85728,2022-11-18,2077-4023-642,2962.1827200000007,16.800000000000004,Hypnaceae,1086,Hypnum Moss,3479,Astragalus lentiginosus Douglas ex Hook. var. wilsonii (Greene) Barneby - fea,29501,Medium,Indoor,PH,Langworth-Huels,1671,16.8907872,121.5670029,Philippines,1717,Bartillon,25
2480,15973.88,422.24,37.83128079,9728.09292,2022-07-22,1148-46025-74881,6245.78708,39.1,Bryaceae,1028,Orthodontium Moss,3212,Leptospermum morrisonii J. Thomp.,2480,Large,Outdoor,JP,Wilderman Inc,2240,37.7977942,139.1253637,Japan,959-1855,Truax,14
2111,19940.66,485.66,41.05888893,15075.13896,2023-02-23,2207--38,4865.52104,24.4,Selaginellaceae,1168,Riddell's Spikemoss,3896,Dichanthelium boscii (Poir.) Gould & C.A. Clark,2111,Large,Landscape,PL,Ortiz-Wintheiser,1836,52.6386769,22.563616,Poland,43-356,Hallows,65157
2764,10254.11,67.73,151.3968699,4583.58717,2023-11-07,2114-407 53-8210,5670.522830000001,55.300000000000004,Fagaceae,1067,Daimyo Oak,3438,Jasione montana L.,2764,Large,Outdoor,CZ,Thompson-Kub,2275,49.6546211,17.1296944,Czech Republic,783 32,Moose,2
2859,17857.74,809.04,22.07275289,6285.92448,2022-07-25,1942-132037-3795,11571.815520000002,64.8,Malvaceae,1107,Musk Okra,3555,Nothoscordum texanum M.E. Jones,2859,Large,Outdoor,CN,"Mayert, Feil and Prosacco",2472,23.297493,116.165777,China,0,Coleman,631
2468,5928.67,812.1,7.300418668,4891.15275,2022-03-14,1181-4846-4794,1037.5172499999999,17.5,Boraginaceae,1025,Thicksepal Cryptantha,3180,Hedyotis schlechtendahliana Steud. ssp. waimeae (Wawra) W.L. Wagner & Lorence,2468,Medium,Indoor,FR,"Medhurst, Bogan and Goodwin",1845,48.8493975,2.4751086,France,94129 CEDEX,Katie,243
2494,9218.01,997.49,9.241205426,3456.75375,2023-04-15,1842--99,5761.25625,62.5,Myristicaceae,1115,Virola,3570,Pedicularis attollens A. Gray ssp. protogyna Pennell,2494,Small,Landscape,CZ,Hayes Group,2587,49.7694382,13.5090071,Czech Republic,330 02,Fairfield,2006
2215,7291.0,371.11,19.64646601,3047.638,2022-02-27,1735-905-3,4243.362,58.199999999999996,Fabaceae,1066,Derris,3385,Capparis corymbosa Lam.,2215,Small,Indoor,CN,Wiza-Thiel,1386,31.2303904,121.4737021,China,0,Melvin,6
2256,9384.84,937.38,10.01177751,8324.35308,2022-10-15,2600-94593 CEDEX 2-78981,1060.4869199999994,11.299999999999994,Oleaceae,1121,Privet,3595,Parmotrema dominicanum (Vain.) Hale,2256,Large,Indoor,CN,Macejkovic LLC,1450,34.728584,112.132488,China,0,Mifflin,1
2441,13425.39,576.17,23.30109169,5182.20054,2023-03-12,1517--7578,8243.18946,61.4,Cyperaceae,1053,Limestone Meadow Sedge,3312,Hypnum cupressiforme Hedw. var. julaceum Brid.,2441,Large,Indoor,PL,Halvorson-Boehm,1206,54.4122067,18.4916795,Poland,05-824,Beilfuss,541
2466,10265.64,155.86,65.86449378,5389.461,2022-07-14,2417--3016,4876.178999999999,47.49999999999999,Fabaceae,1066,Blunt-leaf Cassia,3377,Bidens asymmetrica (Levl.) Sherff,2466,Large,Indoor,AR,Larson-Fritsch,1793,-33.9162938,-64.3897946,Argentina,6140,Manley,77
2965,12904.27,819.7,15.74267415,10904.10815,2022-02-18,1755-149 43-97,2000.1618500000004,15.500000000000004,Marantaceae,1108,Thaumatococcus,3563,Potentilla hippiana Lehm.,2965,Medium,Indoor,PT,Altenwerth-Morar,1744,41.0534668,-8.3490278,Portugal,4575-069,Roxbury,40857
2661,13770.17,226.02,60.9245642,4668.08763,2024-01-08,1049--81,9102.08237,66.10000000000001,Blechnaceae,1024,Netted Chainfern,3162,Pseudocyphellaria crocata (L.) Vain.,2661,Large,Outdoor,CA,"Sporer, Champlin and Mante",1039,42.9598744,-81.2353612,Canada,N6C,Northland,53132
2863,5698.64,16.84,338.3990499,2632.77168,2022-09-15,1711-771 55-4700,3065.8683200000005,53.800000000000004,Asteraceae,1020,White Prairie Aster,3151,Theobroma angustifolium Moc. & Sessé ex DC.,2863,Large,Indoor,PT,Balistreri and Sons,1068,39.0800897,-8.7620955,Portugal,2070-510,Warrior,20663
2209,5216.73,702.86,7.422146658,2686.61595,2023-02-09,2425--66,2530.1140499999997,48.5,Poaceae,1140,Small Japanese Silver Grass,3713,Barbula convoluta Hedw.,2209,Medium,Landscape,AR,"Heidenreich, Von and Kirlin",1881,-25.7792984,-64.9562897,Argentina,4424,Warrior,6
2352,7424.89,365.05,20.33937817,6556.17787,2022-05-09,1795-58338-000-874,868.7121299999999,11.699999999999998,Boraginaceae,1025,Pasture Heliotrope,3176,Epilobium glaberrimum Barbey ssp. glaberrimum,2352,Medium,Outdoor,CN,Fay Inc,1197,39.221631,97.971276,China,0,Hanson,235
2793,15659.07,961.13,16.29235379,12542.91507,2023-08-29,1930-94174 CEDEX-3,3116.1549300000006,19.900000000000002,Rosaceae,1160,Sargent's Apple,3823,Vulpia microstachys (Nutt.) Munro,2793,Small,Landscape,BR,Hickle Group,1280,-24.068741,-46.6512239,Brazil,11730-000,Jenifer,42
2663,17589.84,735.87,23.90346121,12436.01688,2022-10-20,1709-6004-90,5153.823120000001,29.300000000000004,Liliaceae,1098,White False Hellebore,3539,Brunfelsia portoricensis Krug & Urb.,2663,Medium,Indoor,PH,Cummerata Inc,2443,15.26667,120.86667,Philippines,3109,Oneill,59
2043,15079.42,662.35,22.76654337,12636.55396,2023-05-18,1376-4515-462,2442.866040000001,16.200000000000006,Asteraceae,1020,Spotted Knapweed,3138,Ivesia arizonica (Eastw. ex J.T. Howell) Ertter var. arizonica,2043,Small,Indoor,CI,Hayes-Lynch,1802,5.7866228,-6.5890166,Ivory Coast,0,Cordelia,9
2012,5804.73,297.76,19.49466013,2159.35956,2024-01-27,1684--457,3645.3704399999997,62.8,Asteraceae,1020,Spotted Joe Pye Weed,3137,Crataegus mendosa Beadle,2012,Large,Outdoor,TH,MacGyver LLC,1555,16.6714164,99.2823264,Thailand,90190,Pepper Wood,648
2547,12472.88,528.45,23.6027628,8157.26352,2022-07-07,1380--2776,4315.616479999999,34.599999999999994,Rosaceae,1160,Roughfruit Berry,3822,Coleanthus Seidel,2547,Large,Landscape,CZ,Swaniawski-Zulauf,1657,49.2060334,15.5181999,Czech Republic,588 62,North,75
2396,8049.86,773.99,10.40047029,4379.12384,2023-02-23,1302--5160,3670.7361599999995,45.599999999999994,Dryopteridaceae,1060,Monte Guilarte Hollyfern,3340,Polygonatum pubescens (Willd.) Pursh,2396,Large,Indoor,FR,Wisoky-Schamberger,1286,47.5619629,-0.9147447,France,59425 CEDEX,Messerschmidt,61
2250,17025.22,420.7,40.46879011,9023.3666,2023-06-27,2053-105 22-6,8001.853400000002,47.00000000000001,Polygonaceae,1143,Fowler's Knotweed,3739,Dicranella heteromalla (Hedw.) Schimp.,2250,Large,Indoor,CN,Welch and Sons,2128,28.579409,110.090436,China,0,Cody,1
2338,17273.23,279.21,61.86465384,13334.93356,2022-02-18,1203--21520,3938.29644,22.8,Boraginaceae,1025,Mojave Popcornflower,3173,Fritillaria liliacea Lindl.,2338,Large,Outdoor,NO,Blick and Sons,2245,59.9135958,10.7792426,Norway,654,Redwing,712
2978,14777.3,335.71,44.01805129,4595.7403,2023-08-16,2063-30170-623,10181.559699999998,68.89999999999999,Asteraceae,1020,Threetooth Ragwort,3142,Galium verum L.,2978,Large,Outdoor,TH,Kassulke Inc,1085,17.7032238,103.2317225,Thailand,41190,Center,9
2042,5562.07,870.2,6.391714548,1907.79001,2023-02-06,1700-19-411-0,3654.27999,65.7,Roccellaceae,1159,Reinkella Lichen,3795,Platanus wrightii S. Watson,2042,Large,Landscape,PK,"Champlin, Corwin and Macejkovic",2320,27.953479,68.6224065,Pakistan,78151,Lakewood,28
2388,17853.67,520.9,34.27465924,13836.59425,2023-11-23,1310--321,4017.075749999998,22.499999999999993,Brachytheciaceae,1026,Nelson's Brachythecium Moss,3184,Mentzelia hirsutissima S. Watson,2388,Medium,Landscape,CA,Prosacco and Sons,2129,46.08336,-73.18245,Canada,S3N,Bowman,63
2314,18000.02,598.14,30.09332263,9864.01096,2022-06-15,1764--632,8136.009040000001,45.2,Cyperaceae,1053,Thickhead Sedge,3324,Pinckneya bracteata (W. Bartram) Raf.,2314,Small,Landscape,BR,Smitham-Collier,1006,-4.6138241,-44.9833395,Brazil,65712-000,Delladonna,5490
2465,12297.42,224.88,54.68436499,6161.00742,2023-06-22,1657-588 62-75,6136.41258,49.9,Capparaceae,1037,Corymbose Caper,3237,Bryum klinggraeffii Schimp.,2465,Medium,Indoor,IE,"Collins, Stroman and Hintz",1395,52.9480781,-7.0472382,Ireland,P56,Milwaukee,71
2243,14521.37,659.12,22.03145103,6839.56527,2024-01-06,2346-768 21-4672,7681.804730000001,52.900000000000006,Rosaceae,1160,Strawberry,3827,Rosa stellata Wooton ssp. stellata,2243,Large,Outdoor,CN,"Lehner, Feest and Prohaska",1611,44.2,118.46667,China,0,Elka,7
2263,7145.49,58.34,122.4801166,2972.52384,2023-11-11,2540--33175,4172.96616,58.4,Cyperaceae,1053,Curtiss' Nutrush,3307,Lobelia puberula Michx. var. pauciflora Bush,2263,Large,Indoor,CR,Cole Inc,1537,9.477773,-84.2662901,Costa Rica,60901,Oak,7
2143,15635.69,749.72,20.85537267,10647.90489,2022-09-19,1823-39-215-230,4987.785110000001,31.900000000000006,Cyperaceae,1053,Baldwin's Spikerush,3301,Solidago altissima L.,2143,Large,Outdoor,CN,Connelly LLC,1509,31.231121,121.466039,China,0,Fieldstone,1
2318,9214.27,133.67,68.93296925,3851.56486,2023-11-05,1867-50802-620,5362.70514,58.199999999999996,Commelinaceae,1046,Birdbill Dayflower,3282,Calendula arvensis L.,2318,Small,Landscape,PH,Schoen-Kub,2409,10.5712156,122.944471,Philippines,6101,Lotheville,155
2567,9679.19,166.08,58.28028661,4423.38983,2023-11-11,1199-77193 CEDEX-0,5255.80017,54.300000000000004,Apiaceae,1011,Cedar Breaks Springparsley,3029,Woodwardia areolata (L.) T. Moore,2567,Small,Outdoor,PT,Kertzmann-Erdman,2070,40.8253148,-8.4661017,Portugal,3720-085,Golf,74
2879,17257.93,371.12,46.50229036,14634.72464,2022-04-25,2032-22156-9556,2623.20536,15.2,Oleaceae,1121,Lilac,3594,Tricardia Torr. ex S. Watson,2879,Large,Landscape,GR,"Cremin, Spinka and Ernser",1635,39.8949802,22.1890872,Greece,0,Hintze,753
2528,12654.86,669.1,18.91325661,9946.71996,2024-02-13,2057-85550-000-7,2708.14004,21.4,Passifloraceae,1130,Red Passion-flower,3644,Peperomia maxonii C. DC.,2528,Large,Indoor,PH,"Jerde, Bosco and Schinner",2535,14.7299584,121.050452,Philippines,2501,Badeau,0
2700,12174.43,237.14,51.33857637,4273.22493,2022-06-25,2092-14180-000-3,7901.20507,64.9,Scrophulariaceae,1167,Menzies' Penstemon,3880,Lecanora cinereofusca H. Magn.,2700,Small,Indoor,CN,Brekke Group,1916,31.323217,119.445437,China,0,Judy,53
2746,16394.96,918.29,17.85379346,10066.50544,2022-11-19,1429--692,6328.454559999998,38.59999999999999,Violaceae,1191,Downy Yellow Violet,3940,Schaefferia Jacq.,2746,Large,Outdoor,CN,Kuvalis Inc,1791,36.334307,99.670448,China,0,Mitchell,9
2126,5758.39,192.51,29.91216041,1865.71836,2024-03-19,1405-32-708-7313,3892.6716400000005,67.60000000000001,Araliaceae,1014,Palo De Vaca,3044,Okenia hypogaea Schltdl. & Cham.,2126,Medium,Indoor,CN,Watsica LLC,1218,32.905305,101.755566,China,0,Canary,4355
2407,16674.13,179.72,92.77837748,7870.18936,2023-09-28,2144--0,8803.94064,52.800000000000004,Chenopodiaceae,1041,Siberian Saltbush,3266,Eriogonum umbellatum Torr. var. hausknechtii (Dammer) M.E. Jones,2407,Large,Landscape,FR,Marks-Christiansen,2559,48.9105576,2.3645084,France,93214 CEDEX,Artisan,6
2172,9203.88,131.15,70.17826916,2761.164,2022-06-30,1711-771 55-4700,6442.7159999999985,70.0,Fabaceae,1066,Stinking Milkvetch,3424,Rosa laevigata Michx.,2172,Medium,Landscape,PT,Balistreri and Sons,1068,39.0800897,-8.7620955,Portugal,2070-510,Warrior,20663
2942,19283.29,797.67,24.17452079,11917.07322,2022-06-13,2187-T8R-6,7366.216780000001,38.2,Fabaceae,1066,Notable Wattle,3407,Sphaeralcea munroana (Douglas) Spach ssp. subrhomboidea (Rydb.) Kearney,2942,Medium,Outdoor,US,Schmeler LLC,1122,33.45,-111.97,United States,85072,Delladonna,93
2797,12231.51,971.14,12.59500175,8745.52965,2024-03-30,1005-98-285-90169,3485.98035,28.499999999999996,Orchidaceae,1125,Shining Lady's Tresses,3618,Polygala nudata Brandegee,2797,Medium,Landscape,CN,Wunsch-Bartoletti,1876,24.3482735,116.6988851,China,0,Dexter,3
2650,18435.25,319.45,57.70934419,15043.164,2023-12-06,1605-96799-4791,3392.0859999999993,18.4,Saxifragaceae,1166,Slightstemmed Miterwort,3857,Porpidia Körb.,2650,Large,Indoor,CN,Walsh-Beer,2213,1.3573565,103.8832261,China,0,Tony,197
2866,15179.8,264.64,57.36018742,7453.2818,2022-02-04,2017-512 42-468,7726.5181999999995,50.9,Scrophulariaceae,1167,Chiricahua Mountain Mudwort,3866,Cryptantha crassisepala (Torr. & A. Gray) Greene,2866,Small,Outdoor,PT,Altenwerth-Morar,1744,41.0534668,-8.3490278,Portugal,4575-069,Roxbury,40857
2798,5615.29,962.86,5.831886256,3981.24061,2022-04-14,1227--40,1634.0493900000001,29.100000000000005,Asteraceae,1020,Gray Rockdaisy,3092,Eriocaulon microcephalum Kunth,2798,Medium,Outdoor,CN,Ziemann LLC,1227,37.943121,115.217658,China,0,Kipling,40
2835,16875.34,813.73,20.7382547,11829.61334,2022-03-15,1046--760,5045.72666,29.9,Fabaceae,1066,Downy Beach Pea,3387,Minuartia L.,2835,Medium,Outdoor,US,Harvey-Nolan,2489,40.7038704,-74.0138541,United States,10004,Butternut,284
2178,16782.96,907.11,18.50157092,6125.7804,2023-11-01,1237-66-220-2500,10657.1796,63.5,Polypodiaceae,1144,Arizona Scaly Polypody,3752,Alocasia cucullata (Lour.) G. Don,2178,Small,Landscape,CN,Reinger Group,2586,30.677233,121.015142,China,0,Erie,86
2315,11796.28,711.24,16.58551263,5095.99296,2022-10-31,1002-4213-1,6700.287040000001,56.800000000000004,Boraginaceae,1025,Cliffdweller's Cryptantha,3165,Draba pauciflora R. Br.,2315,Large,Landscape,CN,Cronin-Crist,2446,36.650038,101.766228,China,0,Cordelia,3
2704,5078.39,885.66,5.734017569,2254.80516,2023-04-18,1583-3840-272-915,2823.5848400000004,55.60000000000001,Liliaceae,1098,Lilyturf,3528,Aspicilia contigua (Lynge) J.W. Thomson,2704,Small,Landscape,PL,Halvorson-Ziemann,1405,50.0751569,20.4549189,Poland,32-708,Anderson,7313
2813,6612.34,185.06,35.73079001,3107.7998,2022-04-07,1967-69413 CEDEX 06-589,3504.5402000000004,53.0,Scrophulariaceae,1167,Scarlet Bugler,3886,Koeleria vallesiana (Honck.) Gaudin,2813,Large,Landscape,CN,Schoen and Sons,1099,28.841329,91.016402,China,0,Anhalt,34340
2547,18747.5,87.22,214.9449668,9711.205,2022-10-22,2419-36-007-76,9036.295,48.199999999999996,Rosaceae,1160,Roughfruit Berry,3822,Coleanthus Seidel,2547,Large,Landscape,CN,"Hilll, Bauch and Hamill",1508,29.5846375,106.5042786,China,0,South,1412
